MMDCCCIII 2803 1000 1000 500 100 100 100 1 1 1 0 0 0 0 0 0 0 0
MMDCCCIV 2804 1000 1000 500 100 100 100 1 5 0 0 0 0 0 0 0 0 0
MMDCCCV 2805 1000 1000 500 100 100 100 5 0 0 0 0 0 0 0 0 0 0
MMDCCCVI 2806 1000 1000 500 100 100 100 5 1 0 0 0 0 0 0 0 0 0
MMDCCCVII 2807 1000 1000 500 100 100 100 5 1 1 0 0 0 0 0 0 0 0
MMDCCCVIII 2808 1000 1000 500 100 100 100 5 1 1 1 0 0 0 0 0 0 0
MMDCCCIX 2809 1000 1000 500 100 100 100 1 10 0 0 0 0 0 0 0 0 0
MMDCCCX 2810 1000 1000 500 100 100 100 10 0 0 0 0 0 0 0 0 0 0
MMDCCCXI 2811 1000 1000 500 100 100 100 10 1 0 0 0 0 0 0 0 0 0
MMDCCCXII 2812 1000 1000 500 100 100 100 10 1 1 0 0 0 0 0 0 0 0
MMDCCCXIII 2813 1000 1000 500 100 100 100 10 1 1 1 0 0 0 0 0 0 0
MMDCCCXIV 2814 1000 1000 500 100 100 100 10 1 5 0 0 0 0 0 0 0 0
MMDCCCXV 2815 1000 1000 500 100 100 100 10 5 0 0 0 0 0 0 0 0 0
MMDCCCXVI 2816 1000 1000 500 100 100 100 10 5 1 0 0 0 0 0 0 0 0
MMDCCCXVII 2817 1000 1000 500 100 100 100 10 5 1 1 0 0 0 0 0 0 0
MMDCCCXVIII 2818 1000 1000 500 100 100 100 10 5 1 1 1 0 0 0 0 0 0
MMDCCCXIX 2819 1000 1000 500 100 100 100 10 1 10 0 0 0 0 0 0 0 0
MMDCCCXX 2820 1000 1000 500 100 100 100 10 10 0 0 0 0 0 0 0 0 0
MMDCCCXXI 2821 1000 1000 500 100 100 100 10 10 1 0 0 0 0 0 0 0 0
MMDCCCXXII 2822 1000 1000 500 100 100 100 10 10 1 1 0 0 0 0 0 0 0
MMDCCCXXIII 2823 1000 1000 500 100 100 100 10 10 1 1 1 0 0 0 0 0 0
MMDCCCXXIV 2824 1000 1000 500 100 100 100 10 10 1 5 0 0 0 0 0 0 0
MMDCCCXXV 2825 1000 1000 500 100 100 100 10 10 5 0 0 0 0 0 0 0 0
MMDCCCXXVI 2826 1000 1000 500 100 100 100 10 10 5 1 0 0 0 0 0 0 0
MMDCCCXXVII 2827 1000 1000 500 100 100 100 10 10 5 1 1 0 0 0 0 0 0
MMDCCCXXVIII 2828 1000 1000 500 100 100 100 10 10 5 1 1 1 0 0 0 0 0
MMDCCCXXIX 2829 1000 1000 500 100 100 100 10 10 1 10 0 0 0 0 0 0 0
MMDCCCXXX 2830 1000 1000 500 100 100 100 10 10 10 0 0 0 0 0 0 0 0
MMDCCCXXXI 2831 1000 1000 500 100 100 100 10 10 10 1 0 0 0 0 0 0 0
MMDCCCXXXII 2832 1000 1000 500 100 100 100 10 10 10 1 1 0 0 0 0 0 0
MMDCCCXXXIII 2833 1000 1000 500 100 100 100 10 10 10 1 1 1 0 0 0 0 0
MMDCCCXXXIV 2834 1000 1000 500 100 100 100 10 10 10 1 5 0 0 0 0 0 0
MMDCCCXXXV 2835 1000 1000 500 100 100 100 10 10 10 5 0 0 0 0 0 0 0
MMDCCCXXXVI 2836 1000 1000 500 100 100 100 10 10 10 5 1 0 0 0 0 0 0
MMDCCCXXXVII 2837 1000 1000 500 100 100 100 10 10 10 5 1 1 0 0 0 0 0
MMDCCCXXXVIII 2838 1000 1000 500 100 100 100 10 10 10 5 1 1 1 0 0 0 0
MMDCCCXXXIX 2839 1000 1000 500 100 100 100 10 10 10 1 10 0 0 0 0 0 0
MMDCCCXL 2840 1000 1000 500 100 100 100 10 50 0 0 0 0 0 0 0 0 0
MMDCCCXLI 2841 1000 1000 500 100 100 100 10 50 1 0 0 0 0 0 0 0 0
MMDCCCXLII 2842 1000 1000 500 100 100 100 10 50 1 1 0 0 0 0 0 0 0
MMDCCCXLIII 2843 1000 1000 500 100 100 100 10 50 1 1 1 0 0 0 0 0 0
MMDCCCXLIV 2844 1000 1000 500 100 100 100 10 50 1 5 0 0 0 0 0 0 0
MMDCCCXLV 2845 1000 1000 500 100 100 100 10 50 5 0 0 0 0 0 0 0 0
MMDCCCXLVI 2846 1000 1000 500 100 100 100 10 50 5 1 0 0 0 0 0 0 0
MMDCCCXLVII 2847 1000 1000 500 100 100 100 10 50 5 1 1 0 0 0 0 0 0
MMDCCCXLVIII 2848 1000 1000 500 100 100 100 10 50 5 1 1 1 0 0 0 0 0
MMDCCCXLIX 2849 1000 1000 500 100 100 100 10 50 1 10 0 0 0 0 0 0 0
MMDCCCL 2850 1000 1000 500 100 100 100 50 0 0 0 0 0 0 0 0 0 0
MMDCCCLI 2851 1000 1000 500 100 100 100 50 1 0 0 0 0 0 0 0 0 0
MMDCCCLII 2852 1000 1000 500 100 100 100 50 1 1 0 0 0 0 0 0 0 0
MMDCCCLIII 2853 1000 1000 500 100 100 100 50 1 1 1 0 0 0 0 0 0 0
MMDCCCLIV 2854 1000 1000 500 100 100 100 50 1 5 0 0 0 0 0 0 0 0
MMDCCCLV 2855 1000 1000 500 100 100 100 50 5 0 0 0 0 0 0 0 0 0
MMDCCCLVI 2856 1000 1000 500 100 100 100 50 5 1 0 0 0 0 0 0 0 0
MMDCCCLVII 2857 1000 1000 500 100 100 100 50 5 1 1 0 0 0 0 0 0 0
MMDCCCLVIII 2858 1000 1000 500 100 100 100 50 5 1 1 1 0 0 0 0 0 0
MMDCCCLIX 2859 1000 1000 500 100 100 100 50 1 10 0 0 0 0 0 0 0 0
MMDCCCLX 2860 1000 1000 500 100 100 100 50 10 0 0 0 0 0 0 0 0 0
MMDCCCLXI 2861 1000 1000 500 100 100 100 50 10 1 0 0 0 0 0 0 0 0
MMDCCCLXII 2862 1000 1000 500 100 100 100 50 10 1 1 0 0 0 0 0 0 0
MMDCCCLXIII 2863 1000 1000 500 100 100 100 50 10 1 1 1 0 0 0 0 0 0
MMDCCCLXIV 2864 1000 1000 500 100 100 100 50 10 1 5 0 0 0 0 0 0 0
MMDCCCLXV 2865 1000 1000 500 100 100 100 50 10 5 0 0 0 0 0 0 0 0
MMDCCCLXVI 2866 1000 1000 500 100 100 100 50 10 5 1 0 0 0 0 0 0 0
MMDCCCLXVII 2867 1000 1000 500 100 100 100 50 10 5 1 1 0 0 0 0 0 0
MMDCCCLXVIII 2868 1000 1000 500 100 100 100 50 10 5 1 1 1 0 0 0 0 0
MMDCCCLXIX 2869 1000 1000 500 100 100 100 50 10 1 10 0 0 0 0 0 0 0
MMDCCCLXX 2870 1000 1000 500 100 100 100 50 10 10 0 0 0 0 0 0 0 0
MMDCCCLXXI 2871 1000 1000 500 100 100 100 50 10 10 1 0 0 0 0 0 0 0
MMDCCCLXXII 2872 1000 1000 500 100 100 100 50 10 10 1 1 0 0 0 0 0 0
MMDCCCLXXIII 2873 1000 1000 500 100 100 100 50 10 10 1 1 1 0 0 0 0 0
MMDCCCLXXIV 2874 1000 1000 500 100 100 100 50 10 10 1 5 0 0 0 0 0 0
MMDCCCLXXV 2875 1000 1000 500 100 100 100 50 10 10 5 0 0 0 0 0 0 0
MMDCCCLXXVI 2876 1000 1000 500 100 100 100 50 10 10 5 1 0 0 0 0 0 0
MMDCCCLXXVII 2877 1000 1000 500 100 100 100 50 10 10 5 1 1 0 0 0 0 0
MMDCCCLXXVIII 2878 1000 1000 500 100 100 100 50 10 10 5 1 1 1 0 0 0 0
MMDCCCLXXIX 2879 1000 1000 500 100 100 100 50 10 10 1 10 0 0 0 0 0 0
MMDCCCLXXX 2880 1000 1000 500 100 100 100 50 10 10 10 0 0 0 0 0 0 0
MMDCCCLXXXI 2881 1000 1000 500 100 100 100 50 10 10 10 1 0 0 0 0 0 0
MMDCCCLXXXII 2882 1000 1000 500 100 100 100 50 10 10 10 1 1 0 0 0 0 0
MMDCCCLXXXIII 2883 1000 1000 500 100 100 100 50 10 10 10 1 1 1 0 0 0 0
MMDCCCLXXXIV 2884 1000 1000 500 100 100 100 50 10 10 10 1 5 0 0 0 0 0
MMDCCCLXXXV 2885 1000 1000 500 100 100 100 50 10 10 10 5 0 0 0 0 0 0
MMDCCCLXXXVI 2886 1000 1000 500 100 100 100 50 10 10 10 5 1 0 0 0 0 0
MMDCCCLXXXVII 2887 1000 1000 500 100 100 100 50 10 10 10 5 1 1 0 0 0 0
MMDCCCLXXXVIII 2888 1000 1000 500 100 100 100 50 10 10 10 5 1 1 1 0 0 0
MMDCCCLXXXIX 2889 1000 1000 500 100 100 100 50 10 10 10 1 10 0 0 0 0 0
MMDCCCXC 2890 1000 1000 500 100 100 100 10 100 0 0 0 0 0 0 0 0 0
MMDCCCXCI 2891 1000 1000 500 100 100 100 10 100 1 0 0 0 0 0 0 0 0
MMDCCCXCII 2892 1000 1000 500 100 100 100 10 100 1 1 0 0 0 0 0 0 0
MMDCCCXCIII 2893 1000 1000 500 100 100 100 10 100 1 1 1 0 0 0 0 0 0
MMDCCCXCIV 2894 1000 1000 500 100 100 100 10 100 1 5 0 0 0 0 0 0 0
MMDCCCXCV 2895 1000 1000 500 100 100 100 10 100 5 0 0 0 0 0 0 0 0
MMDCCCXCVI 2896 1000 1000 500 100 100 100 10 100 5 1 0 0 0 0 0 0 0
MMDCCCXCVII 2897 1000 1000 500 100 100 100 10 100 5 1 1 0 0 0 0 0 0
MMDCCCXCVIII 2898 1000 1000 500 100 100 100 10 100 5 1 1 1 0 0 0 0 0
MMDCCCXCIX 2899 1000 1000 500 100 100 100 10 100 1 10 0 0 0 0 0 0 0
MMCM 2900 1000 1000 100 1000 0 0 0 0 0 0 0 0 0 0 0 0 0
MMCMI 2901 1000 1000 100 1000 1 0 0 0 0 0 0 0 0 0 0 0 0
MMCMII 2902 1000 1000 100 1000 1 1 0 0 0 0 0 0 0 0 0 0 0
MMCMIII 2903 1000 1000 100 1000 1 1 1 0 0 0 0 0 0 0 0 0 0
MMCMIV 2904 1000 1000 100 1000 1 5 0 0 0 0 0 0 0 0 0 0 0
MMCMV 2905 1000 1000 100 1000 5 0 0 0 0 0 0 0 0 0 0 0 0
MMCMVI 2906 1000 1000 100 1000 5 1 0 0 0 0 0 0 0 0 0 0 0
MMCMVII 2907 1000 1000 100 1000 5 1 1 0 0 0 0 0 0 0 0 0 0
MMCMVIII 2908 1000 1000 100 1000 5 1 1 1 0 0 0 0 0 0 0 0 0
MMCMIX 2909 1000 1000 100 1000 1 10 0 0 0 0 0 0 0 0 0 0 0
MMCMX 2910 1000 1000 100 1000 10 0 0 0 0 0 0 0 0 0 0 0 0
MMCMXI 2911 1000 1000 100 1000 10 1 0 0 0 0 0 0 0 0 0 0 0
MMCMXII 2912 1000 1000 100 1000 10 1 1 0 0 0 0 0 0 0 0 0 0
MMCMXIII 2913 1000 1000 100 1000 10 1 1 1 0 0 0 0 0 0 0 0 0
MMCMXIV 2914 1000 1000 100 1000 10 1 5 0 0 0 0 0 0 0 0 0 0
MMCMXV 2915 1000 1000 100 1000 10 5 0 0 0 0 0 0 0 0 0 0 0
MMCMXVI 2916 1000 1000 100 1000 10 5 1 0 0 0 0 0 0 0 0 0 0
MMCMXVII 2917 1000 1000 100 1000 10 5 1 1 0 0 0 0 0 0 0 0 0
MMCMXVIII 2918 1000 1000 100 1000 10 5 1 1 1 0 0 0 0 0 0 0 0
MMCMXIX 2919 1000 1000 100 1000 10 1 10 0 0 0 0 0 0 0 0 0 0
MMCMXX 2920 1000 1000 100 1000 10 10 0 0 0 0 0 0 0 0 0 0 0
MMCMXXI 2921 1000 1000 100 1000 10 10 1 0 0 0 0 0 0 0 0 0 0
MMCMXXII 2922 1000 1000 100 1000 10 10 1 1 0 0 0 0 0 0 0 0 0
MMCMXXIII 2923 1000 1000 100 1000 10 10 1 1 1 0 0 0 0 0 0 0 0
MMCMXXIV 2924 1000 1000 100 1000 10 10 1 5 0 0 0 0 0 0 0 0 0
MMCMXXV 2925 1000 1000 100 1000 10 10 5 0 0 0 0 0 0 0 0 0 0
MMCMXXVI 2926 1000 1000 100 1000 10 10 5 1 0 0 0 0 0 0 0 0 0
MMCMXXVII 2927 1000 1000 100 1000 10 10 5 1 1 0 0 0 0 0 0 0 0
MMCMXXVIII 2928 1000 1000 100 1000 10 10 5 1 1 1 0 0 0 0 0 0 0
MMCMXXIX 2929 1000 1000 100 1000 10 10 1 10 0 0 0 0 0 0 0 0 0
MMCMXXX 2930 1000 1000 100 1000 10 10 10 0 0 0 0 0 0 0 0 0 0
MMCMXXXI 2931 1000 1000 100 1000 10 10 10 1 0 0 0 0 0 0 0 0 0
MMCMXXXII 2932 1000 1000 100 1000 10 10 10 1 1 0 0 0 0 0 0 0 0
MMCMXXXIII 2933 1000 1000 100 1000 10 10 10 1 1 1 0 0 0 0 0 0 0
MMCMXXXIV 2934 1000 1000 100 1000 10 10 10 1 5 0 0 0 0 0 0 0 0
MMCMXXXV 2935 1000 1000 100 1000 10 10 10 5 0 0 0 0 0 0 0 0 0
MMCMXXXVI 2936 1000 1000 100 1000 10 10 10 5 1 0 0 0 0 0 0 0 0
MMCMXXXVII 2937 1000 1000 100 1000 10 10 10 5 1 1 0 0 0 0 0 0 0
MMCMXXXVIII 2938 1000 1000 100 1000 10 10 10 5 1 1 1 0 0 0 0 0 0
MMCMXXXIX 2939 1000 1000 100 1000 10 10 10 1 10 0 0 0 0 0 0 0 0
MMCMXL 2940 1000 1000 100 1000 10 50 0 0 0 0 0 0 0 0 0 0 0
MMCMXLI 2941 1000 1000 100 1000 10 50 1 0 0 0 0 0 0 0 0 0 0
MMCMXLII 2942 1000 1000 100 1000 10 50 1 1 0 0 0 0 0 0 0 0 0
MMCMXLIII 2943 1000 1000 100 1000 10 50 1 1 1 0 0 0 0 0 0 0 0
MMCMXLIV 2944 1000 1000 100 1000 10 50 1 5 0 0 0 0 0 0 0 0 0
MMCMXLV 2945 1000 1000 100 1000 10 50 5 0 0 0 0 0 0 0 0 0 0
MMCMXLVI 2946 1000 1000 100 1000 10 50 5 1 0 0 0 0 0 0 0 0 0
MMCMXLVII 2947 1000 1000 100 1000 10 50 5 1 1 0 0 0 0 0 0 0 0
MMCMXLVIII 2948 1000 1000 100 1000 10 50 5 1 1 1 0 0 0 0 0 0 0
MMCMXLIX 2949 1000 1000 100 1000 10 50 1 10 0 0 0 0 0 0 0 0 0
MMCML 2950 1000 1000 100 1000 50 0 0 0 0 0 0 0 0 0 0 0 0
MMCMLI 2951 1000 1000 100 1000 50 1 0 0 0 0 0 0 0 0 0 0 0
MMCMLII 2952 1000 1000 100 1000 50 1 1 0 0 0 0 0 0 0 0 0 0
MMCMLIII 2953 1000 1000 100 1000 50 1 1 1 0 0 0 0 0 0 0 0 0
MMCMLIV 2954 1000 1000 100 1000 50 1 5 0 0 0 0 0 0 0 0 0 0
MMCMLV 2955 1000 1000 100 1000 50 5 0 0 0 0 0 0 0 0 0 0 0
MMCMLVI 2956 1000 1000 100 1000 50 5 1 0 0 0 0 0 0 0 0 0 0
MMCMLVII 2957 1000 1000 100 1000 50 5 1 1 0 0 0 0 0 0 0 0 0
MMCMLVIII 2958 1000 1000 100 1000 50 5 1 1 1 0 0 0 0 0 0 0 0
MMCMLIX 2959 1000 1000 100 1000 50 1 10 0 0 0 0 0 0 0 0 0 0
MMCMLX 2960 1000 1000 100 1000 50 10 0 0 0 0 0 0 0 0 0 0 0
MMCMLXI 2961 1000 1000 100 1000 50 10 1 0 0 0 0 0 0 0 0 0 0
MMCMLXII 2962 1000 1000 100 1000 50 10 1 1 0 0 0 0 0 0 0 0 0
MMCMLXIII 2963 1000 1000 100 1000 50 10 1 1 1 0 0 0 0 0 0 0 0
MMCMLXIV 2964 1000 1000 100 1000 50 10 1 5 0 0 0 0 0 0 0 0 0
MMCMLXV 2965 1000 1000 100 1000 50 10 5 0 0 0 0 0 0 0 0 0 0
MMCMLXVI 2966 1000 1000 100 1000 50 10 5 1 0 0 0 0 0 0 0 0 0
MMCMLXVII 2967 1000 1000 100 1000 50 10 5 1 1 0 0 0 0 0 0 0 0
MMCMLXVIII 2968 1000 1000 100 1000 50 10 5 1 1 1 0 0 0 0 0 0 0
MMCMLXIX 2969 1000 1000 100 1000 50 10 1 10 0 0 0 0 0 0 0 0 0
MMCMLXX 2970 1000 1000 100 1000 50 10 10 0 0 0 0 0 0 0 0 0 0
MMCMLXXI 2971 1000 1000 100 1000 50 10 10 1 0 0 0 0 0 0 0 0 0
MMCMLXXII 2972 1000 1000 100 1000 50 10 10 1 1 0 0 0 0 0 0 0 0
MMCMLXXIII 2973 1000 1000 100 1000 50 10 10 1 1 1 0 0 0 0 0 0 0
MMCMLXXIV 2974 1000 1000 100 1000 50 10 10 1 5 0 0 0 0 0 0 0 0
MMCMLXXV 2975 1000 1000 100 1000 50 10 10 5 0 0 0 0 0 0 0 0 0
MMCMLXXVI 2976 1000 1000 100 1000 50 10 10 5 1 0 0 0 0 0 0 0 0
MMCMLXXVII 2977 1000 1000 100 1000 50 10 10 5 1 1 0 0 0 0 0 0 0
MMCMLXXVIII 2978 1000 1000 100 1000 50 10 10 5 1 1 1 0 0 0 0 0 0
MMCMLXXIX 2979 1000 1000 100 1000 50 10 10 1 10 0 0 0 0 0 0 0 0
MMCMLXXX 2980 1000 1000 100 1000 50 10 10 10 0 0 0 0 0 0 0 0 0
MMCMLXXXI 2981 1000 1000 100 1000 50 10 10 10 1 0 0 0 0 0 0 0 0
MMCMLXXXII 2982 1000 1000 100 1000 50 10 10 10 1 1 0 0 0 0 0 0 0
MMCMLXXXIII 2983 1000 1000 100 1000 50 10 10 10 1 1 1 0 0 0 0 0 0
MMCMLXXXIV 2984 1000 1000 100 1000 50 10 10 10 1 5 0 0 0 0 0 0 0
MMCMLXXXV 2985 1000 1000 100 1000 50 10 10 10 5 0 0 0 0 0 0 0 0
MMCMLXXXVI 2986 1000 1000 100 1000 50 10 10 10 5 1 0 0 0 0 0 0 0
MMCMLXXXVII 2987 1000 1000 100 1000 50 10 10 10 5 1 1 0 0 0 0 0 0
MMCMLXXXVIII 2988 1000 1000 100 1000 50 10 10 10 5 1 1 1 0 0 0 0 0
MMCMLXXXIX 2989 1000 1000 100 1000 50 10 10 10 1 10 0 0 0 0 0 0 0
MMCMXC 2990 1000 1000 100 1000 10 100 0 0 0 0 0 0 0 0 0 0 0
MMCMXCI 2991 1000 1000 100 1000 10 100 1 0 0 0 0 0 0 0 0 0 0
MMCMXCII 2992 1000 1000 100 1000 10 100 1 1 0 0 0 0 0 0 0 0 0
MMCMXCIII 2993 1000 1000 100 1000 10 100 1 1 1 0 0 0 0 0 0 0 0
MMCMXCIV 2994 1000 1000 100 1000 10 100 1 5 0 0 0 0 0 0 0 0 0
MMCMXCV 2995 1000 1000 100 1000 10 100 5 0 0 0 0 0 0 0 0 0 0
MMCMXCVI 2996 1000 1000 100 1000 10 100 5 1 0 0 0 0 0 0 0 0 0
MMCMXCVII 2997 1000 1000 100 1000 10 100 5 1 1 0 0 0 0 0 0 0 0
MMCMXCVIII 2998 1000 1000 100 1000 10 100 5 1 1 1 0 0 0 0 0 0 0
MMCMXCIX 2999 1000 1000 100 1000 10 100 1 10 0 0 0 0 0 0 0 0 0
MMM 3000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MMMI 3001 1000 1000 1000 1 0 0 0 0 0 0 0 0 0 0 0 0 0
MMMII 3002 1000 1000 1000 1 1 0 0 0 0 0 0 0 0 0 0 0 0
MMMIII 3003 1000 1000 1000 1 1 1 0 0 0 0 0 0 0 0 0 0 0
MMMIV 3004 1000 1000 1000 1 5 0 0 0 0 0 0 0 0 0 0 0 0
MMMV 3005 1000 1000 1000 5 0 0 0 0 0 0 0 0 0 0 0 0 0
MMMVI 3006 1000 1000 1000 5 1 0 0 0 0 0 0 0 0 0 0 0 0
MMMVII 3007 1000 1000 1000 5 1 1 0 0 0 0 0 0 0 0 0 0 0
MMMVIII 3008 1000 1000 1000 5 1 1 1 0 0 0 0 0 0 0 0 0 0
MMMIX 3009 1000 1000 1000 1 10 0 0 0 0 0 0 0 0 0 0 0 0
MMMX 3010 1000 1000 1000 10 0 0 0 0 0 0 0 0 0 0 0 0 0
MMMXI 3011 1000 1000 1000 10 1 0 0 0 0 0 0 0 0 0 0 0 0
MMMXII 3012 1000 1000 1000 10 1 1 0 0 0 0 0 0 0 0 0 0 0
MMMXIII 3013 1000 1000 1000 10 1 1 1 0 0 0 0 0 0 0 0 0 0
MMMXIV 3014 1000 1000 1000 10 1 5 0 0 0 0 0 0 0 0 0 0 0
MMMXV 3015 1000 1000 1000 10 5 0 0 0 0 0 0 0 0 0 0 0 0
MMMXVI 3016 1000 1000 1000 10 5 1 0 0 0 0 0 0 0 0 0 0 0
MMMXVII 3017 1000 1000 1000 10 5 1 1 0 0 0 0 0 0 0 0 0 0
MMMXVIII 3018 1000 1000 1000 10 5 1 1 1 0 0 0 0 0 0 0 0 0
MMMXIX 3019 1000 1000 1000 10 1 10 0 0 0 0 0 0 0 0 0 0 0
MMMXX 3020 1000 1000 1000 10 10 0 0 0 0 0 0 0 0 0 0 0 0
MMMXXI 3021 1000 1000 1000 10 10 1 0 0 0 0 0 0 0 0 0 0 0
MMMXXII 3022 1000 1000 1000 10 10 1 1 0 0 0 0 0 0 0 0 0 0
MMMXXIII 3023 1000 1000 1000 10 10 1 1 1 0 0 0 0 0 0 0 0 0
MMMXXIV 3024 1000 1000 1000 10 10 1 5 0 0 0 0 0 0 0 0 0 0
MMMXXV 3025 1000 1000 1000 10 10 5 0 0 0 0 0 0 0 0 0 0 0
MMMXXVI 3026 1000 1000 1000 10 10 5 1 0 0 0 0 0 0 0 0 0 0
MMMXXVII 3027 1000 1000 1000 10 10 5 1 1 0 0 0 0 0 0 0 0 0
MMMXXVIII 3028 1000 1000 1000 10 10 5 1 1 1 0 0 0 0 0 0 0 0
MMMXXIX 3029 1000 1000 1000 10 10 1 10 0 0 0 0 0 0 0 0 0 0
MMMXXX 3030 1000 1000 1000 10 10 10 0 0 0 0 0 0 0 0 0 0 0
MMMXXXI 3031 1000 1000 1000 10 10 10 1 0 0 0 0 0 0 0 0 0 0
MMMXXXII 3032 1000 1000 1000 10 10 10 1 1 0 0 0 0 0 0 0 0 0
MMMXXXIII 3033 1000 1000 1000 10 10 10 1 1 1 0 0 0 0 0 0 0 0
MMMXXXIV 3034 1000 1000 1000 10 10 10 1 5 0 0 0 0 0 0 0 0 0
MMMXXXV 3035 1000 1000 1000 10 10 10 5 0 0 0 0 0 0 0 0 0 0
MMMXXXVI 3036 1000 1000 1000 10 10 10 5 1 0 0 0 0 0 0 0 0 0
MMMXXXVII 3037 1000 1000 1000 10 10 10 5 1 1 0 0 0 0 0 0 0 0
MMMXXXVIII 3038 1000 1000 1000 10 10 10 5 1 1 1 0 0 0 0 0 0 0
MMMXXXIX 3039 1000 1000 1000 10 10 10 1 10 0 0 0 0 0 0 0 0 0
MMMXL 3040 1000 1000 1000 10 50 0 0 0 0 0 0 0 0 0 0 0 0
MMMXLI 3041 1000 1000 1000 10 50 1 0 0 0 0 0 0 0 0 0 0 0
MMMXLII 3042 1000 1000 1000 10 50 1 1 0 0 0 0 0 0 0 0 0 0
MMMXLIII 3043 1000 1000 1000 10 50 1 1 1 0 0 0 0 0 0 0 0 0
MMMXLIV 3044 1000 1000 1000 10 50 1 5 0 0 0 0 0 0 0 0 0 0
MMMXLV 3045 1000 1000 1000 10 50 5 0 0 0 0 0 0 0 0 0 0 0
MMMXLVI 3046 1000 1000 1000 10 50 5 1 0 0 0 0 0 0 0 0 0 0
MMMXLVII 3047 1000 1000 1000 10 50 5 1 1 0 0 0 0 0 0 0 0 0
MMMXLVIII 3048 1000 1000 1000 10 50 5 1 1 1 0 0 0 0 0 0 0 0
MMMXLIX 3049 1000 1000 1000 10 50 1 10 0 0 0 0 0 0 0 0 0 0
MMML 3050 1000 1000 1000 50 0 0 0 0 0 0 0 0 0 0 0 0 0
MMMLI 3051 1000 1000 1000 50 1 0 0 0 0 0 0 0 0 0 0 0 0
MMMLII 3052 1000 1000 1000 50 1 1 0 0 0 0 0 0 0 0 0 0 0
MMMLIII 3053 1000 1000 1000 50 1 1 1 0 0 0 0 0 0 0 0 0 0
MMMLIV 3054 1000 1000 1000 50 1 5 0 0 0 0 0 0 0 0 0 0 0
MMMLV 3055 1000 1000 1000 50 5 0 0 0 0 0 0 0 0 0 0 0 0
MMMLVI 3056 1000 1000 1000 50 5 1 0 0 0 0 0 0 0 0 0 0 0
MMMLVII 3057 1000 1000 1000 50 5 1 1 0 0 0 0 0 0 0 0 0 0
MMMLVIII 3058 1000 1000 1000 50 5 1 1 1 0 0 0 0 0 0 0 0 0
MMMLIX 3059 1000 1000 1000 50 1 10 0 0 0 0 0 0 0 0 0 0 0
MMMLX 3060 1000 1000 1000 50 10 0 0 0 0 0 0 0 0 0 0 0 0
MMMLXI 3061 1000 1000 1000 50 10 1 0 0 0 0 0 0 0 0 0 0 0
MMMLXII 3062 1000 1000 1000 50 10 1 1 0 0 0 0 0 0 0 0 0 0
MMMLXIII 3063 1000 1000 1000 50 10 1 1 1 0 0 0 0 0 0 0 0 0
MMMLXIV 3064 1000 1000 1000 50 10 1 5 0 0 0 0 0 0 0 0 0 0
MMMLXV 3065 1000 1000 1000 50 10 5 0 0 0 0 0 0 0 0 0 0 0
MMMLXVI 3066 1000 1000 1000 50 10 5 1 0 0 0 0 0 0 0 0 0 0
MMMLXVII 3067 1000 1000 1000 50 10 5 1 1 0 0 0 0 0 0 0 0 0
MMMLXVIII 3068 1000 1000 1000 50 10 5 1 1 1 0 0 0 0 0 0 0 0
MMMLXIX 3069 1000 1000 1000 50 10 1 10 0 0 0 0 0 0 0 0 0 0
MMMLXX 3070 1000 1000 1000 50 10 10 0 0 0 0 0 0 0 0 0 0 0
MMMLXXI 3071 1000 1000 1000 50 10 10 1 0 0 0 0 0 0 0 0 0 0
MMMLXXII 3072 1000 1000 1000 50 10 10 1 1 0 0 0 0 0 0 0 0 0
MMMLXXIII 3073 1000 1000 1000 50 10 10 1 1 1 0 0 0 0 0 0 0 0
MMMLXXIV 3074 1000 1000 1000 50 10 10 1 5 0 0 0 0 0 0 0 0 0
MMMLXXV 3075 1000 1000 1000 50 10 10 5 0 0 0 0 0 0 0 0 0 0
MMMLXXVI 3076 1000 1000 1000 50 10 10 5 1 0 0 0 0 0 0 0 0 0
MMMLXXVII 3077 1000 1000 1000 50 10 10 5 1 1 0 0 0 0 0 0 0 0
MMMLXXVIII 3078 1000 1000 1000 50 10 10 5 1 1 1 0 0 0 0 0 0 0
MMMLXXIX 3079 1000 1000 1000 50 10 10 1 10 0 0 0 0 0 0 0 0 0
MMMLXXX 3080 1000 1000 1000 50 10 10 10 0 0 0 0 0 0 0 0 0 0
MMMLXXXI 3081 1000 1000 1000 50 10 10 10 1 0 0 0 0 0 0 0 0 0
MMMLXXXII 3082 1000 1000 1000 50 10 10 10 1 1 0 0 0 0 0 0 0 0
MMMLXXXIII 3083 1000 1000 1000 50 10 10 10 1 1 1 0 0 0 0 0 0 0
MMMLXXXIV 3084 1000 1000 1000 50 10 10 10 1 5 0 0 0 0 0 0 0 0
MMMLXXXV 3085 1000 1000 1000 50 10 10 10 5 0 0 0 0 0 0 0 0 0
MMMLXXXVI 3086 1000 1000 1000 50 10 10 10 5 1 0 0 0 0 0 0 0 0
MMMLXXXVII 3087 1000 1000 1000 50 10 10 10 5 1 1 0 0 0 0 0 0 0
MMMLXXXVIII 3088 1000 1000 1000 50 10 10 10 5 1 1 1 0 0 0 0 0 0
MMMLXXXIX 3089 1000 1000 1000 50 10 10 10 1 10 0 0 0 0 0 0 0 0
